run_id,source_file,phase,treatment,scenario_id,experiment_id,treatment_pair_id,repetition,curation_status,curation_reason,superseded_by,planned_initial_height_m,planned_offset_x_m,planned_offset_y_m,planned_yaw_deg,visual_samples,accepted_detections,accepted_detection_rate,lost_detection_count,latency_ms_mean,latency_ms_max,mean_abs_error_x_norm,std_error_x_norm,mean_abs_error_y_norm,std_error_y_norm,command_count,descent_command_count,max_abs_horizontal_command_m_s,landing_time_s,total_duration_s,start_altitude_m,last_visual_altitude_m,final_error_x_m,final_error_y_m,final_error_m,landing_success,landing_threshold_reached,aborted,abort_reason,terminal_event,terminal_mode,terminal_armed,terminal_status,status,notes
phase05_20260607_224448_37f56610,data/logs/phase05_experiments/raw/phase05_20260607_224448_37f56610_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R08,8,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,105,89,0.8476190476190476,16,76.02276190476191,172.81,0.1004979047882423,0.021581222030182264,0.19973945403366947,0.03561935997436724,105,105,0.0,23.212,31.022,2.8923187255859375,1.038848876953125,0.017534732818603516,-0.35233020782470703,0.35276627134807126,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_230102_0bf4d95d,data/logs/phase05_experiments/raw/phase05_20260607_230102_0bf4d95d_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R09,9,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,135,123,0.9111111111111111,12,80.03481481481482,174.83,0.16780080291313854,0.0432899684953169,0.14931712266875477,0.040228275666908245,135,135,0.0,29.192,37.019,3.2189788818359375,1.03704833984375,0.002172231674194336,-0.3704690933227539,0.3704754616676113,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_230316_de152728,data/logs/phase05_experiments/raw/phase05_20260607_230316_de152728_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R09,9,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,132,132,1.0,0,67.78901515151514,87.58,0.034243721672982876,0.02064771729765274,0.04398122363620334,0.03519871279816307,132,109,0.03802569707234701,28.353,36.013,2.9248428344726562,1.0336151123046875,-0.02446901798248291,-0.02476215362548828,0.03481231237937742,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_230522_8db17bb0,data/logs/phase05_experiments/raw/phase05_20260607_230522_8db17bb0_mavlink_visual_servo.csv,fase05,T1,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R10,10,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,136,136,1.0,0,62.77735294117647,80.62,0.03567931020961088,0.02186210686612379,0.04532964089337517,0.04518394600639755,136,103,0.035896619160970054,29.153,37.002,2.8878707885742188,1.0418014526367188,0.009044766426086426,-0.01594066619873047,0.01832791964631579,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_230808_fc5c095d,data/logs/phase05_experiments/raw/phase05_20260607_230808_fc5c095d_baseline_descent.csv,fase05,T0,P05_S05_H3_Y04_YAW0,phase05_t0_t1_formal_v1,P05_S05_H3_Y04_YAW0_R10,10,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,0.0,109,93,0.8532110091743119,16,87.37926605504587,192.14,0.12133567461403467,0.025719040369660297,0.19601835025254116,0.05374279606487406,109,109,0.0,24.393,32.012,2.9680252075195312,1.0469284057617188,0.004763603210449219,-0.36976146697998047,0.3697921502394741,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_233910_4a8cd7ec,data/logs/phase05_experiments/raw/phase05_20260607_233910_4a8cd7ec_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R01,1,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,133,88,0.6616541353383458,45,92.71406015037593,201.78,0.03217453739859841,0.022762134602825425,0.3785624691934297,0.11222423075608552,133,133,0.0,29.531,37.053,3.1897964477539062,1.0469131469726562,0.03329525142908096,-0.8455963432788849,0.8462515876111237,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_234238_327228c7,data/logs/phase05_experiments/raw/phase05_20260607_234238_327228c7_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R01,1,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,169,169,1.0,0,57.24372781065089,82.08,0.0572281589169474,0.03386643136829428,0.033367293920272434,0.022195912759138896,169,123,0.03513326644897461,36.696,44.063,3.154815673828125,1.03985595703125,-0.015666931867599487,-0.0004850029945373535,0.01567443721633139,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_234624_88a84c56,data/logs/phase05_experiments/raw/phase05_20260607_234624_88a84c56_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R02,2,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,165,165,1.0,0,62.43690909090909,101.55,0.02323521007191051,0.01623938255434636,0.05368615661004577,0.05053320334083311,165,117,0.044840558369954424,34.958,43.011,3.0622711181640625,1.0493545532226562,-0.019832700490951538,-0.00870811939239502,0.021660271284450607,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_234943_48e4e226,data/logs/phase05_experiments/raw/phase05_20260607_234943_48e4e226_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R02,2,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,117,106,0.905982905982906,11,70.78307692307693,174.57,0.25954398389132516,0.09626719530767912,0.12359020125191165,0.052902984058503404,117,117,0.0,25.644,33.009,3.0225372314453125,1.0372467041015625,0.03276520036160946,-0.5848625898361206,0.5857796576738993,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_235325_8c8bb524,data/logs/phase05_experiments/raw/phase05_20260607_235325_8c8bb524_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R03,3,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,118,96,0.8135593220338984,22,76.0827966101695,174.66,0.018283711870511372,0.020199349388312596,0.31204862197240196,0.07966697979530654,118,118,0.0,25.955,33.031,3.0765838623046875,1.0342254638671875,-0.10906825587153435,-0.49512481689453125,0.5069955312857319,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260607_235731_308afe85,data/logs/phase05_experiments/raw/phase05_20260607_235731_308afe85_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R03,3,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,160,160,1.0,0,57.198125000000005,77.77,0.05359655439853668,0.029137301550736513,0.02409902016321818,0.010272407912994554,160,121,0.03122849464416504,33.981,42.05,3.0623550415039062,1.0356674194335938,-0.022307828068733215,-0.014961957931518555,0.026860740464266664,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_000028_039492bd,data/logs/phase05_experiments/raw/phase05_20260608_000028_039492bd_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R04,4,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,154,154,1.0,0,57.798896103896105,95.22,0.020842105072814147,0.019582115190661744,0.050335297440037584,0.04920039486181041,154,115,0.04478537241617839,32.742,40.055,3.0578689575195312,1.0402450561523438,-0.004014730453491211,-0.010288834571838379,0.011044373113076468,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_000247_7a6e3332,data/logs/phase05_experiments/raw/phase05_20260608_000247_7a6e3332_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R04,4,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,109,106,0.9724770642201835,3,61.170642201834866,154.97,0.22246551288748687,0.08345473407154219,0.11506800201703918,0.05103381185431061,109,109,0.0,23.855,31.034,2.934051513671875,1.0395660400390625,-0.003504127264022827,-0.4163099527359009,0.41632469978953984,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_001718_3e8d2fb1,data/logs/phase05_experiments/raw/phase05_20260608_001718_3e8d2fb1_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R05,5,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,132,122,0.9242424242424242,10,78.11386363636365,204.03,0.00938464696290063,0.010620196190474178,0.271810033412579,0.07307134043036391,132,132,0.0,28.865,36.004,3.2204437255859375,1.0392074584960938,-0.02373066544532776,-0.3346492052078247,0.33548954533443637,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_003026_6c0a185e,data/logs/phase05_experiments/raw/phase05_20260608_003026_6c0a185e_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R05,5,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,169,169,1.0,0,56.8807100591716,76.93,0.042607910675409984,0.03038696743280196,0.022249278608393624,0.014240833050958308,169,140,0.029880547523498537,35.717,43.071,3.2723541259765625,1.0457229614257812,-0.01643383502960205,0.001538991928100586,0.016505739302888987,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_003245_b76351c8,data/logs/phase05_experiments/raw/phase05_20260608_003245_b76351c8_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R06,6,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,147,147,1.0,0,55.62319727891156,77.05,0.02004930405389695,0.01536171881000958,0.05279820543838466,0.06059872194763214,147,105,0.05208365122477213,31.275,39.049,2.9167327880859375,1.042510986328125,-0.012336879968643188,-0.029803991317749023,0.03225641805639877,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_003506_3a955a59,data/logs/phase05_experiments/raw/phase05_20260608_003506_3a955a59_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R06,6,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,108,104,0.9629629629629629,4,72.16712962962963,189.39,0.21175894966492284,0.0740273191226126,0.10286085666754308,0.05967983159582238,108,108,0.0,23.766,31.005,2.9730377197265625,1.0429229736328125,0.07177019119262695,-0.38660597801208496,0.3932113205116391,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_003721_0a408242,data/logs/phase05_experiments/raw/phase05_20260608_003721_0a408242_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R07,7,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,109,95,0.8715596330275229,14,71.0267889908257,160.37,0.018800005661813838,0.005871644242391236,0.30188508686266446,0.07513047927735222,109,109,0.0,23.933,31.033,2.9530181884765625,1.03472900390625,-0.018363505601882935,-0.417452335357666,0.41785604056129144,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_003953_87d08eed,data/logs/phase05_experiments/raw/phase05_20260608_003953_87d08eed_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R07,7,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,145,145,1.0,0,57.804620689655174,71.0,0.04989799828364931,0.037385801471411254,0.02640264094560996,0.013335617126202782,145,106,0.03559854030609131,30.963,39.048,2.9498214721679688,1.0370941162109375,-0.005259692668914795,0.008194923400878906,0.009737614518849509,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_004215_1ebfe23d,data/logs/phase05_experiments/raw/phase05_20260608_004215_1ebfe23d_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R08,8,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,145,145,1.0,0,56.60993103448276,90.92,0.01686368284554317,0.017429362832265552,0.05023218834537199,0.045140617716209565,145,108,0.04652881622314453,30.946,38.05,2.9745864868164062,1.0476913452148438,-0.016446232795715332,0.005584239959716797,0.017368428515515167,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_004430_67507501,data/logs/phase05_experiments/raw/phase05_20260608_004430_67507501_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R08,8,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,105,99,0.9428571428571428,6,62.36333333333333,156.61,0.18526550543428671,0.04727568465755472,0.11424888328269675,0.05397174520403483,105,105,0.0,23.017,31.042,2.9277191162109375,1.0497207641601562,0.022900551557540894,-0.3647153377532959,0.36543359568345696,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_005400_ece937e5,data/logs/phase05_experiments/raw/phase05_20260608_005400_ece937e5_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R09,9,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,130,111,0.8538461538461538,19,74.11661538461539,205.45,0.02812911626454946,0.009347733426787398,0.26430354304499815,0.07768107102438875,130,130,0.0,28.5,36.046,3.2492828369140625,1.04656982421875,-0.04394349455833435,-0.4714798927307129,0.4735233045620489,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_005635_b3de11f3,data/logs/phase05_experiments/raw/phase05_20260608_005635_b3de11f3_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R09,9,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,144,144,1.0,0,57.805972222222216,77.52,0.04480649299091763,0.03687166828120008,0.02277096289175528,0.02387497699172782,144,112,0.03274953365325928,30.689,38.043,3.0078887939453125,1.0429000854492188,-0.002995014190673828,-0.0013213157653808594,0.0032735279675270247,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_005858_727a0c85,data/logs/phase05_experiments/raw/phase05_20260608_005858_727a0c85_mavlink_visual_servo.csv,fase05,T1,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R10,10,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,144,144,1.0,0,56.36902777777778,78.31,0.015267457564671834,0.017098327039671266,0.047853508260515,0.05187034895526276,144,108,0.04752845764160156,30.782,38.045,2.9484100341796875,1.0441513061523438,0.003864765167236328,-0.010095596313476562,0.01081006358550054,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_010121_9015143d,data/logs/phase05_experiments/raw/phase05_20260608_010121_9015143d_baseline_descent.csv,fase05,T0,P05_S06_H3_Y04_YAW15,phase05_t0_t1_formal_v1,P05_S06_H3_Y04_YAW15_R10,10,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.4,15.0,106,99,0.9339622641509434,7,68.17754716981132,171.36,0.20940998250787907,0.06712928475751029,0.1307260365598531,0.0541604769712875,106,106,0.0,23.325,31.007,2.939361572265625,1.0495681762695312,0.05559784173965454,-0.41188716888427734,0.41562261716323,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_104943_84c26529,data/logs/phase05_experiments/raw/phase05_20260608_104943_84c26529_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R01,1,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,120,102,0.85,18,118.60141666666667,315.22,0.3551140514074587,0.09868016099405699,0.22911247552609912,0.05717555134424704,120,120,0.0,28.801,36.218,3.062347412109375,1.0413284301757812,-0.0356301236897707,-0.8066008687019348,0.807387433085792,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_105157_18017f67,data/logs/phase05_experiments/raw/phase05_20260608_105157_18017f67_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R01,1,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,177,177,1.0,0,105.59214689265538,246.48,0.020883014377227612,0.014418698309287834,0.08428263727105495,0.09869723850319792,177,118,0.09823222160339355,38.316,45.531,3.1031951904296875,1.0447311401367188,0.0018919911235570908,-0.012795686721801758,0.012934806882752933,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_105539_0b6fcf44,data/logs/phase05_experiments/raw/phase05_20260608_105539_0b6fcf44_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R02,2,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,179,179,1.0,0,90.60128491620111,171.32,0.06827869495200045,0.06281381194869756,0.05269929292703696,0.0462134856005569,179,121,0.06298282146453857,38.751,46.109,3.032684326171875,1.0489120483398438,-0.01763780415058136,0.013854146003723145,0.02242831907983171,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_105821_fd28825e,data/logs/phase05_experiments/raw/phase05_20260608_105821_fd28825e_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R02,2,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,103,72,0.6990291262135923,31,142.84825242718446,320.69,0.21125776105456884,0.033406486893636025,0.378163363315441,0.0631146513585681,103,103,0.0,25.767,33.257,2.9436798095703125,1.0405960083007812,0.007896095514297485,-0.7554417848587036,0.7554830498660275,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_110142_915fc1ee,data/logs/phase05_experiments/raw/phase05_20260608_110142_915fc1ee_baseline_descent.csv,fase05,T0,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R03,3,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,108,83,0.7685185185185185,25,132.42064814814816,359.08,0.28056456382016104,0.038939689645192455,0.32430635322049917,0.060047045768836495,108,108,0.0,26.008,33.951,3.0197601318359375,1.0459671020507812,-0.011089086532592773,-0.7278462648391724,0.7279307337106066,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_110423_5cc26639,data/logs/phase05_experiments/raw/phase05_20260608_110423_5cc26639_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R03,3,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,168,168,1.0,0,104.14464285714286,201.6,0.060536407289050874,0.0494515404194724,0.0686418995024666,0.07797919141063277,168,112,0.07518078486124674,35.545,43.143,3.0068130493164062,1.0406036376953125,0.026719719171524048,-0.02821826934814453,0.03886147343590491,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
phase05_20260608_112944_5eb17392,data/logs/phase05_experiments/raw/phase05_20260608_112944_5eb17392_mavlink_visual_servo.csv,fase05,T1,P05_S07_H3_Y08_YAW0,phase05_t0_t1_formal_v1,P05_S07_H3_Y08_YAW0_R04,4,accepted,Meets Phase 05 inclusion criteria.,,3.0,0.0,0.8,0.0,178,178,1.0,0,56.8020786516854,79.87,0.07250089645385742,0.06633930827323457,0.047109582450952425,0.03709314453258491,178,114,0.06388659477233886,38.512,46.053,2.9914016723632812,1.0376434326171875,-0.0007843952625989914,-0.019331753253936768,0.019347660318474753,True,True,False,,land_complete,LOITER,False,landing,landing,"requested_LAND_px4_mode=base=29,custom=4,sub=6; requested_LOITER_px4_mode=base=29,custom=4,sub=3; heartbeat=base_mode=29,custom_mode=50593792,px4_main_mode=4,px4_sub_mode=3"
